Date,Time,Open,High,Low,Close,Volume
2013.07.29,0:00,1.32792,1.32949,1.32393,1.3262,41776
2013.07.30,0:00,1.32622,1.33009,1.32346,1.32626,42602
2013.07.31,0:00,1.32625,1.33446,1.3214,1.32963,54989
2013.08.01,0:00,1.33022,1.33108,1.31943,1.32096,48522
2013.08.02,0:00,1.32097,1.32937,1.31877,1.32798,46460
2013.08.05,0:00,1.32813,1.33003,1.32327,1.32611,40062
2013.08.06,0:00,1.32612,1.33229,1.3246,1.33073,41760
2013.08.07,0:00,1.3308,1.33452,1.32655,1.33365,48717
2013.08.08,0:00,1.33365,1.34002,1.33282,1.33814,44952
2013.08.09,0:00,1.33809,1.33903,1.33326,1.33387,35322
2013.08.12,0:00,1.33366,1.33439,1.32772,1.3299,36913
2013.08.13,0:00,1.32991,1.33171,1.32335,1.32601,46652
2013.08.14,0:00,1.32605,1.32795,1.32388,1.32577,41621
2013.08.15,0:00,1.32575,1.33623,1.32058,1.33504,44415
2013.08.16,0:00,1.33503,1.33798,1.33109,1.33279,41021
2013.08.19,0:00,1.33354,1.33744,1.33152,1.33357,40645
2013.08.20,0:00,1.33357,1.34518,1.33233,1.34176,48547
2013.08.21,0:00,1.34178,1.34267,1.33355,1.33579,48991
2013.08.22,0:00,1.33577,1.3373,1.3298,1.33559,46135
2013.08.23,0:00,1.33557,1.34097,1.33334,1.33788,40154
2013.08.26,0:00,1.33819,1.33942,1.33566,1.33702,27903
2013.08.27,0:00,1.33701,1.33986,1.33232,1.33905,42738
2013.08.28,0:00,1.33906,1.33976,1.3305,1.33404,43311
2013.08.29,0:00,1.33404,1.33431,1.32195,1.32374,45277
2013.08.30,0:00,1.32389,1.32546,1.3175,1.32195,40571
2013.09.02,0:00,1.32122,1.3227,1.31837,1.31957,30709
2013.09.03,0:00,1.31954,1.31969,1.31386,1.31661,36811
2013.09.04,0:00,1.31667,1.32178,1.31571,1.32028,34739
2013.09.05,0:00,1.32043,1.32226,1.31104,1.31177,37261
2013.09.06,0:00,1.3118,1.3189,1.31047,1.31766,32629
2013.09.09,0:00,1.31735,1.32806,1.31651,1.32531,32201
2013.09.10,0:00,1.32534,1.32757,1.323,1.32655,34335
2013.09.11,0:00,1.32654,1.33244,1.32438,1.33108,34825
2013.09.12,0:00,1.3311,1.33241,1.32577,1.32998,34461
2013.09.13,0:00,1.33001,1.33211,1.32543,1.32932,32552
2013.09.16,0:00,1.33627,1.33854,1.333,1.33349,33018
2013.09.17,0:00,1.3335,1.33693,1.33251,1.33578,29424
2013.09.18,0:00,1.33578,1.35415,1.3338,1.35082,37639
2013.09.19,0:00,1.35083,1.35685,1.35009,1.35291,44439
2013.09.20,0:00,1.35286,1.35486,1.3498,1.35217,33701
2013.09.23,0:00,1.35318,1.35444,1.34792,1.34927,33544
2013.09.24,0:00,1.3493,1.35186,1.34643,1.34702,33858
2013.09.25,0:00,1.34709,1.35372,1.34622,1.35219,31259
2013.09.26,0:00,1.35222,1.3526,1.34722,1.34865,30443
2013.09.27,0:00,1.3487,1.35642,1.34741,1.35216,30441
2013.09.30,0:00,1.34819,1.35556,1.34775,1.35215,33789
2013.10.01,0:00,1.35215,1.35876,1.35168,1.35241,37743
2013.10.02,0:00,1.35241,1.36068,1.3506,1.35811,37231
2013.10.03,0:00,1.35812,1.36455,1.35774,1.36215,37982
2013.10.04,0:00,1.36219,1.36315,1.35384,1.35565,34212
2013.10.07,0:00,1.35629,1.35909,1.35425,1.35766,31383
2013.10.08,0:00,1.35767,1.3607,1.35573,1.35727,31606
2013.10.09,0:00,1.35729,1.36044,1.34857,1.35232,39138
2013.10.10,0:00,1.35232,1.35463,1.34877,1.35253,33749
2013.10.11,0:00,1.35254,1.35813,1.35193,1.35372,31155
2013.10.14,0:00,1.35569,1.35974,1.35453,1.35591,25921
2013.10.15,0:00,1.35592,1.35708,1.34794,1.35256,37216
2013.10.16,0:00,1.35254,1.35673,1.34734,1.35334,38353
2013.10.17,0:00,1.35335,1.36816,1.35154,1.36723,41637
2013.10.18,0:00,1.36723,1.37036,1.36594,1.36853,32352
2013.10.21,0:00,1.36829,1.36884,1.36509,1.36768,25775
2013.10.22,0:00,1.36769,1.37916,1.36622,1.37781,29745
2013.10.23,0:00,1.3778,1.37927,1.37414,1.3775,34199
2013.10.24,0:00,1.37751,1.38249,1.37647,1.37989,34823
2013.10.25,0:00,1.37988,1.3832,1.37742,1.3802,33417
2013.10.28,0:00,1.3808,1.38171,1.37748,1.37829,27845
2013.10.29,0:00,1.37831,1.38129,1.37364,1.37465,37684
2013.10.30,0:00,1.37465,1.37841,1.36961,1.37217,35333
2013.10.31,0:00,1.37219,1.37384,1.3575,1.3588,41891
2013.11.01,0:00,1.35878,1.35892,1.34799,1.34858,37365
2013.11.04,0:00,1.3491,1.35244,1.34425,1.35121,29531
2013.11.05,0:00,1.35121,1.35221,1.34489,1.34717,33519
2013.11.06,0:00,1.34717,1.35472,1.34675,1.35149,30374
2013.11.07,0:00,1.35151,1.35286,1.32959,1.34131,43813
2013.11.08,0:00,1.34134,1.34376,1.33178,1.33644,38548
2013.11.11,0:00,1.33574,1.34158,1.33445,1.34065,27919
2013.11.12,0:00,1.34065,1.34558,1.33591,1.34345,40500
2013.11.13,0:00,1.34344,1.34972,1.339,1.34816,39920
2013.11.14,0:00,1.34816,1.3494,1.34182,1.34585,38613
2013.11.15,0:00,1.34582,1.35046,1.34319,1.34943,31264
2013.11.18,0:00,1.34917,1.35417,1.34743,1.35037,32781
2013.11.19,0:00,1.35034,1.35469,1.34876,1.35354,35680
2013.11.20,0:00,1.35353,1.3577,1.34152,1.3439,40857
2013.11.21,0:00,1.34387,1.34862,1.33992,1.34753,40796
2013.11.22,0:00,1.34753,1.35567,1.34621,1.35554,32047
2013.11.25,0:00,1.35536,1.356,1.34902,1.3522,29623
2013.11.26,0:00,1.35217,1.35747,1.35193,1.35666,31800
2013.11.27,0:00,1.35673,1.36128,1.35576,1.35776,34598
2013.11.28,0:00,1.35776,1.36179,1.35635,1.36025,27918
2013.11.29,0:00,1.36022,1.36214,1.35798,1.35901,35273
2013.12.02,0:00,1.35878,1.36152,1.35259,1.35385,36324
2013.12.03,0:00,1.3539,1.36134,1.35241,1.35885,37872
2013.12.04,0:00,1.35889,1.36052,1.35282,1.35898,41855
2013.12.05,0:00,1.35896,1.36771,1.35431,1.36722,45268
2013.12.06,0:00,1.3672,1.37061,1.36195,1.37045,37049
2013.12.09,0:00,1.37101,1.37452,1.36943,1.37351,30166
2013.12.10,0:00,1.37354,1.37947,1.37341,1.37589,33936
2013.12.11,0:00,1.37592,1.38105,1.37412,1.37861,34559
2013.12.12,0:00,1.37862,1.3803,1.37376,1.37501,40038
2013.12.13,0:00,1.37498,1.37689,1.37093,1.37376,35060
2013.12.16,0:00,1.3737,1.37984,1.37361,1.37582,35635
2013.12.17,0:00,1.37583,1.3782,1.3723,1.37711,35372
2013.12.18,0:00,1.37712,1.38111,1.36727,1.3675,44293
2013.12.19,0:00,1.3675,1.36938,1.36492,1.36549,42162
2013.12.20,0:00,1.36548,1.3709,1.36251,1.367,39832
2013.12.23,0:00,1.36723,1.37164,1.36714,1.36957,28214
2013.12.24,0:00,1.36953,1.36987,1.36547,1.36794,20403
2013.12.26,0:00,1.36854,1.37018,1.36797,1.36889,15733
2013.12.27,0:00,1.36885,1.3893,1.36881,1.37462,40750
2013.12.30,0:00,1.37586,1.38189,1.37285,1.37937,32635
2013.12.31,0:00,1.37938,1.38123,1.37596,1.37686,23638
2014.01.01,0:00,1.3755,1.37648,1.37372,1.3758,2671
2014.01.02,0:00,1.37581,1.37749,1.36294,1.36643,58022
2014.01.03,0:00,1.36643,1.36716,1.35821,1.35874,38421
2014.01.06,0:00,1.35955,1.36528,1.35712,1.36334,40632
2014.01.07,0:00,1.36334,1.36562,1.35966,1.36138,38203
2014.01.08,0:00,1.36142,1.36349,1.35533,1.35749,41498
2014.01.09,0:00,1.35746,1.36328,1.35484,1.36017,41592
2014.01.10,0:00,1.36016,1.36871,1.35721,1.36665,38133
2014.01.13,0:00,1.36662,1.36846,1.36373,1.3668,38024
2014.01.14,0:00,1.3668,1.36992,1.3649,1.36722,38437
2014.01.15,0:00,1.36728,1.3676,1.35812,1.36042,37978
2014.01.16,0:00,1.36043,1.36492,1.3583,1.36162,39016
2014.01.17,0:00,1.36163,1.36208,1.35168,1.35405,35616
2014.01.20,0:00,1.35325,1.35677,1.35074,1.35557,29450
2014.01.21,0:00,1.35557,1.35687,1.35162,1.35591,37832
2014.01.22,0:00,1.35588,1.35832,1.35344,1.35447,36996
2014.01.23,0:00,1.35451,1.36981,1.35303,1.36931,47462
2014.01.24,0:00,1.3693,1.37393,1.36627,1.36752,46985
2014.01.27,0:00,1.368,1.37163,1.36529,1.36728,43892
2014.01.28,0:00,1.3673,1.36882,1.3629,1.36517,38216
2014.01.29,0:00,1.36519,1.36845,1.36029,1.36608,47648
2014.01.30,0:00,1.36609,1.36642,1.35434,1.35565,45105
2014.01.31,0:00,1.35567,1.35733,1.3479,1.34849,47035
2014.02.03,0:00,1.34855,1.35353,1.3477,1.35258,43747
2014.02.04,0:00,1.3526,1.35384,1.34934,1.35143,40316
2014.02.05,0:00,1.35147,1.35552,1.34986,1.35361,47176
2014.02.06,0:00,1.35361,1.36188,1.34841,1.35898,48186
2014.02.07,0:00,1.35898,1.36425,1.35516,1.36342,44477
2014.02.10,0:00,1.36232,1.36513,1.36179,1.36442,27611
2014.02.11,0:00,1.36441,1.36827,1.36291,1.36372,33453
2014.02.12,0:00,1.36375,1.36525,1.3562,1.35948,36121
2014.02.13,0:00,1.35952,1.36916,1.35852,1.36787,37424
2014.02.14,0:00,1.36785,1.37145,1.36735,1.36918,33267
2014.02.17,0:00,1.37007,1.3724,1.36919,1.37047,24544
2014.02.18,0:00,1.37047,1.37696,1.36943,1.37604,32235
2014.02.19,0:00,1.37601,1.3773,1.37242,1.37321,28863
2014.02.20,0:00,1.37322,1.37623,1.36857,1.37202,34443
2014.02.21,0:00,1.37208,1.37583,1.37018,1.3738,28232
2014.02.24,0:00,1.37382,1.3771,1.37081,1.37336,29752
2014.02.25,0:00,1.37337,1.37668,1.37152,1.37447,32231
2014.02.26,0:00,1.37449,1.37569,1.36614,1.36831,33646
2014.02.27,0:00,1.36831,1.37266,1.3643,1.3708,34309
2014.02.28,0:00,1.37081,1.38241,1.3694,1.38016,40704
2014.03.03,0:00,1.37856,1.37924,1.3726,1.37361,36330
2014.03.04,0:00,1.37362,1.37812,1.37206,1.37395,33906
2014.03.05,0:00,1.37396,1.37491,1.37072,1.37361,31330
2014.03.06,0:00,1.37361,1.38723,1.3721,1.38596,36137
2014.03.07,0:00,1.38599,1.39146,1.38522,1.38746,46032
2014.03.10,0:00,1.38761,1.38976,1.38614,1.38769,47580
2014.03.11,0:00,1.38767,1.38784,1.38335,1.38545,52508
2014.03.12,0:00,1.38545,1.39142,1.38432,1.39018,57885
2014.03.13,0:00,1.39018,1.39666,1.38454,1.38676,89625
2014.03.14,0:00,1.38676,1.39374,1.38473,1.39134,77320
2014.03.17,0:00,1.39062,1.39474,1.38788,1.39252,54560
2014.03.18,0:00,1.39251,1.39427,1.38797,1.39304,65439
2014.03.19,0:00,1.39304,1.39329,1.38095,1.38223,71553
2014.03.20,0:00,1.38226,1.38448,1.3749,1.37782,73086
2014.03.21,0:00,1.37781,1.38106,1.37654,1.37933,52247
2014.03.24,0:00,1.37914,1.38757,1.37601,1.3838,62154
2014.03.25,0:00,1.38381,1.3847,1.3749,1.3825,77931
2014.03.26,0:00,1.38249,1.38263,1.37762,1.3783,65921
2014.03.27,0:00,1.37834,1.37967,1.37283,1.37437,73853
2014.03.28,0:00,1.37436,1.37729,1.37047,1.37513,62308
2014.03.31,0:00,1.37531,1.38085,1.37215,1.37735,71330
2014.04.01,0:00,1.37734,1.38152,1.3769,1.37932,56207
2014.04.02,0:00,1.37931,1.38201,1.3753,1.37651,54897
2014.04.03,0:00,1.37653,1.38066,1.3698,1.37168,72592
2014.04.04,0:00,1.37169,1.37312,1.36725,1.37014,72125
2014.04.07,0:00,1.37008,1.37483,1.3696,1.37412,40005
2014.04.08,0:00,1.37413,1.38116,1.37371,1.37946,70672
2014.04.09,0:00,1.37955,1.3862,1.37799,1.38536,70670
2014.04.10,0:00,1.38534,1.38988,1.38357,1.38868,43478
2014.04.11,0:00,1.38868,1.39057,1.38632,1.38844,37965
2014.04.14,0:00,1.38573,1.38627,1.3808,1.38181,40700
2014.04.15,0:00,1.38185,1.38332,1.37899,1.38133,38920
2014.04.16,0:00,1.38133,1.38507,1.38035,1.3816,38743
2014.04.17,0:00,1.3816,1.38645,1.38109,1.38131,33881
2014.04.18,0:00,1.3813,1.38222,1.38068,1.38068,10191
2014.04.21,0:00,1.38164,1.38302,1.37869,1.37944,17028
2014.04.22,0:00,1.37945,1.38247,1.37849,1.38053,29868
2014.04.23,0:00,1.38052,1.38545,1.38001,1.3816,37439
2014.04.24,0:00,1.38158,1.38432,1.37912,1.38312,35680
2014.04.25,0:00,1.38314,1.38481,1.38267,1.3833,27551
2014.04.28,0:00,1.38394,1.38792,1.38145,1.38497,35743
2014.04.29,0:00,1.38497,1.38788,1.38054,1.38116,36436
2014.04.30,0:00,1.38118,1.38764,1.37749,1.38653,46006
2014.05.01,0:00,1.38656,1.38889,1.38626,1.3867,20980
2014.05.02,0:00,1.38671,1.38811,1.3812,1.38689,40764
2014.05.05,0:00,1.38724,1.38858,1.38643,1.3874,23656
2014.05.06,0:00,1.38743,1.39511,1.38719,1.39247,42845
2014.05.07,0:00,1.39248,1.39384,1.39097,1.39109,58336
2014.05.08,0:00,1.39109,1.39932,1.38328,1.38392,64541
2014.05.09,0:00,1.38393,1.38441,1.37453,1.37577,43165
2014.05.12,0:00,1.37569,1.37747,1.37492,1.37582,34156
2014.05.13,0:00,1.37582,1.37713,1.36889,1.37034,53755
2014.05.14,0:00,1.37035,1.37304,1.36978,1.37142,38887
2014.05.15,0:00,1.37139,1.37322,1.36484,1.37101,45382
2014.05.16,0:00,1.37101,1.37267,1.36851,1.36933,33758
2014.05.19,0:00,1.36978,1.37337,1.36951,1.37085,28629
2014.05.20,0:00,1.37086,1.37133,1.3678,1.36989,26213
2014.05.21,0:00,1.36991,1.37229,1.36353,1.36856,31515
2014.05.22,0:00,1.36856,1.36871,1.36451,1.36561,35097
2014.05.23,0:00,1.36557,1.36563,1.36155,1.3628,33161
2014.05.26,0:00,1.36246,1.3654,1.36153,1.36438,19199
2014.05.27,0:00,1.36439,1.36681,1.36123,1.36334,29589
2014.05.28,0:00,1.36336,1.36373,1.3588,1.35921,28551
2014.05.29,0:00,1.3592,1.36253,1.35858,1.36017,27945
2014.05.30,0:00,1.36019,1.36498,1.3598,1.36339,30280
2014.06.02,0:00,1.36304,1.36359,1.35879,1.35979,35728
2014.06.03,0:00,1.35979,1.36475,1.35867,1.36271,37042
2014.06.04,0:00,1.36268,1.36389,1.35962,1.36001,41584
2014.06.05,0:00,1.35997,1.36693,1.35028,1.36628,54664
2014.06.06,0:00,1.36629,1.36769,1.36208,1.36423,43146
2014.06.09,0:00,1.36458,1.36685,1.35823,1.35923,35470
2014.06.10,0:00,1.35925,1.36017,1.35333,1.35445,42052
2014.06.11,0:00,1.35445,1.35569,1.35215,1.35337,40987
2014.06.12,0:00,1.35339,1.35714,1.35121,1.35489,42260
2014.06.13,0:00,1.3549,1.35787,1.35207,1.35379,35852
2014.06.16,0:00,1.35373,1.35792,1.35129,1.35722,35539
2014.06.17,0:00,1.35719,1.35869,1.3536,1.35462,37724
2014.06.18,0:00,1.3546,1.35992,1.35416,1.35875,37763
2014.06.19,0:00,1.35875,1.36433,1.35838,1.3606,39903
2014.06.20,0:00,1.36063,1.36338,1.35642,1.35995,32113
2014.06.23,0:00,1.35949,1.36133,1.35738,1.36035,30976
2014.06.24,0:00,1.36037,1.36274,1.35832,1.36028,34450
2014.06.25,0:00,1.36028,1.3651,1.36003,1.36306,31143
2014.06.26,0:00,1.36306,1.36411,1.35757,1.3612,35009
2014.06.27,0:00,1.36124,1.36502,1.36098,1.36488,34293
2014.06.30,0:00,1.3645,1.36969,1.36402,1.36927,29985
2014.07.01,0:00,1.36928,1.36991,1.36753,1.36787,20306
2014.07.02,0:00,1.36786,1.3682,1.36422,1.36567,19839
2014.07.03,0:00,1.36568,1.36639,1.35962,1.36088,25198
2014.07.04,0:00,1.36087,1.3611,1.35851,1.35944,15454
2014.07.07,0:00,1.35935,1.36089,1.35758,1.36056,24093
2014.07.08,0:00,1.36055,1.36172,1.35881,1.36117,23985
2014.07.09,0:00,1.36116,1.36473,1.36021,1.36404,28205
2014.07.10,0:00,1.36403,1.36506,1.35891,1.36063,28732
2014.07.11,0:00,1.36064,1.36244,1.35916,1.36032,46370
2014.07.14,0:00,1.36055,1.36401,1.35973,1.36207,59727
2014.07.15,0:00,1.36206,1.36277,1.35619,1.35679,65337
2014.07.16,0:00,1.35679,1.35714,1.35206,1.35251,28108
2014.07.17,0:00,1.35249,1.35399,1.35163,1.35258,29615
2014.07.18,0:00,1.35258,1.35358,1.34908,1.35203,30635
2014.07.21,0:00,1.35268,1.35484,1.35123,1.35221,23224
2014.07.22,0:00,1.35221,1.3529,1.34584,1.34659,49747
2014.07.23,0:00,1.34659,1.34737,1.34545,1.34622,43210
2014.07.24,0:00,1.34622,1.34846,1.34378,1.34622,50953
2014.07.25,0:00,1.34622,1.34752,1.3421,1.34288,52751
2014.07.28,0:00,1.34305,1.34436,1.34265,1.34393,40130
2014.07.29,0:00,1.34393,1.34441,1.34039,1.34087,53409
2014.07.30,0:00,1.34088,1.34149,1.33665,1.33945,53516
2014.07.31,0:00,1.33945,1.34004,1.3371,1.33877,32334
2014.08.01,0:00,1.33872,1.34446,1.33781,1.34264,34852
2014.08.04,0:00,1.34271,1.34308,1.34091,1.34218,28991
2014.08.05,0:00,1.34217,1.34244,1.3358,1.33712,42423
2014.08.06,0:00,1.33712,1.33875,1.33327,1.33838,51589
2014.08.07,0:00,1.33836,1.33933,1.33367,1.33614,52291
2014.08.08,0:00,1.33613,1.34323,1.33432,1.34094,52906
2014.08.11,0:00,1.34061,1.34082,1.33801,1.33843,31269
2014.08.12,0:00,1.33843,1.33857,1.33356,1.3367,36762
2014.08.13,0:00,1.33674,1.34148,1.33419,1.3363,43500
2014.08.14,0:00,1.3363,1.34074,1.33479,1.33637,43812
2014.08.15,0:00,1.33637,1.34114,1.33583,1.33975,44902
2014.08.18,0:00,1.33913,1.33988,1.33526,1.33611,29084
2014.08.19,0:00,1.33611,1.33627,1.33129,1.33174,40123
2014.08.20,0:00,1.33174,1.3324,1.3255,1.32576,47497
2014.08.21,0:00,1.32575,1.32881,1.32417,1.32819,37968
2014.08.22,0:00,1.32817,1.32963,1.32204,1.32381,42770
2014.08.25,0:00,1.31914,1.321,1.31834,1.31903,30257
2014.08.26,0:00,1.31904,1.32144,1.31644,1.31682,39737
2014.08.27,0:00,1.31681,1.32094,1.31523,1.31935,44256
2014.08.28,0:00,1.31934,1.32204,1.31596,1.31838,36948
2014.08.29,0:00,1.31837,1.3196,1.31323,1.31323,29800
2014.09.01,0:00,1.31292,1.31451,1.31188,1.31273,24659
2014.09.02,0:00,1.31271,1.31365,1.31098,1.31326,38515
2014.09.03,0:00,1.31323,1.316,1.31219,1.31487,39041
2014.09.04,0:00,1.31488,1.3154,1.29201,1.29357,58812
2014.09.05,0:00,1.29357,1.29883,1.29221,1.2951,48560
2014.09.08,0:00,1.29531,1.2959,1.28811,1.29001,56710
2014.09.09,0:00,1.29,1.29574,1.28594,1.29404,66296
2014.09.10,0:00,1.29403,1.29628,1.28833,1.29157,58055
2014.09.11,0:00,1.29157,1.29516,1.28966,1.29233,54212
2014.09.12,0:00,1.29231,1.29791,1.29089,1.29643,60311
2014.09.15,0:00,1.29679,1.29694,1.29088,1.29409,48700
2014.09.16,0:00,1.29408,1.29951,1.29223,1.29574,54692
2014.09.17,0:00,1.29575,1.29814,1.28355,1.28449,53589
2014.09.18,0:00,1.28456,1.29303,1.28347,1.2916,48930
2014.09.19,0:00,1.2916,1.29289,1.28275,1.28284,54001
2014.09.22,0:00,1.28267,1.28679,1.28164,1.28464,97245
2014.09.23,0:00,1.28463,1.29012,1.28427,1.28486,42140
2014.09.24,0:00,1.28485,1.28637,1.27742,1.2778,43809
2014.09.25,0:00,1.27781,1.27834,1.26968,1.27515,56774
2014.09.26,0:00,1.27515,1.27607,1.26769,1.26825,46833
2014.09.29,0:00,1.26812,1.27149,1.26638,1.26887,46666
2014.09.30,0:00,1.26889,1.27024,1.25712,1.26307,57720
2014.10.01,0:00,1.26306,1.26397,1.25837,1.26185,57881
2014.10.02,0:00,1.26183,1.26988,1.26138,1.26696,71125
2014.10.03,0:00,1.267,1.26719,1.25006,1.25145,52107
2014.10.06,0:00,1.25132,1.2675,1.25089,1.26534,49567
2014.10.07,0:00,1.26536,1.2682,1.25836,1.26646,73981
2014.10.08,0:00,1.26649,1.27489,1.26228,1.27304,73514
2014.10.09,0:00,1.27303,1.27914,1.26638,1.26895,82386
2014.10.10,0:00,1.26895,1.27161,1.26056,1.26272,69091
2014.10.13,0:00,1.26273,1.27681,1.26273,1.27412,77605
2014.10.14,0:00,1.27412,1.27489,1.264,1.2658,81197
2014.10.15,0:00,1.2658,1.28868,1.26248,1.28156,113019
2014.10.16,0:00,1.28173,1.2845,1.27059,1.2804,113674
2014.10.17,0:00,1.28036,1.28368,1.27435,1.27591,67628
2014.10.20,0:00,1.27552,1.28164,1.27308,1.27942,70363
2014.10.21,0:00,1.27941,1.28397,1.27107,1.27112,80735
2014.10.22,0:00,1.27113,1.27391,1.26367,1.26441,76165
2014.10.23,0:00,1.26444,1.26762,1.26134,1.26447,71058
2014.10.24,0:00,1.26447,1.26953,1.26344,1.26681,65211
2014.10.27,0:00,1.26751,1.27231,1.26653,1.26947,71618
2014.10.28,0:00,1.26947,1.27644,1.26848,1.27355,64459
2014.10.29,0:00,1.27355,1.27701,1.26261,1.26377,71600
2014.10.30,0:00,1.26376,1.26388,1.25469,1.26047,88328
2014.10.31,0:00,1.26047,1.26135,1.24851,1.25231,102882
2014.11.03,0:00,1.25085,1.2511,1.24385,1.24903,93532
2014.11.04,0:00,1.24901,1.25772,1.2487,1.25521,87365
2014.11.05,0:00,1.2552,1.25665,1.24568,1.24746,102585
2014.11.06,0:00,1.24746,1.25328,1.23645,1.23786,120154
2014.11.07,0:00,1.23785,1.24683,1.23571,1.24535,90622
2014.11.10,0:00,1.24637,1.2509,1.2418,1.24235,75480
2014.11.11,0:00,1.24234,1.24988,1.23939,1.24728,78921
2014.11.12,0:00,1.24729,1.24974,1.24187,1.24279,99032
2014.11.13,0:00,1.24281,1.24917,1.24259,1.24747,99106
2014.11.14,0:00,1.24744,1.25462,1.23988,1.25215,111228
2014.11.17,0:00,1.25204,1.25771,1.2444,1.24491,95867
2014.11.18,0:00,1.24492,1.25449,1.24432,1.25311,73916
2014.11.19,0:00,1.25309,1.25991,1.25116,1.25446,59227
2014.11.20,0:00,1.25446,1.25746,1.2504,1.25413,84281
2014.11.21,0:00,1.25412,1.25675,1.23747,1.23892,79507
2014.11.24,0:00,1.23623,1.24444,1.23623,1.2441,56381
2014.11.25,0:00,1.24407,1.24865,1.24015,1.24736,60485
2014.11.26,0:00,1.24734,1.2531,1.24429,1.25044,68308
2014.11.27,0:00,1.25047,1.25233,1.24643,1.24664,35556
2014.11.28,0:00,1.24657,1.24897,1.24259,1.24498,57770
2014.12.01,0:00,1.24613,1.25062,1.24189,1.24682,61133
2014.12.02,0:00,1.24685,1.24757,1.23765,1.23818,54902
2014.12.03,0:00,1.23806,1.23904,1.23008,1.23092,53389
2014.12.04,0:00,1.23103,1.24561,1.22794,1.23787,59803
2014.12.05,0:00,1.23767,1.23925,1.22707,1.22844,57574
2014.12.08,0:00,1.22828,1.23435,1.22472,1.23162,61822
2014.12.09,0:00,1.23061,1.24476,1.2292,1.23736,72035
2014.12.10,0:00,1.23737,1.24481,1.23619,1.24467,70649
2014.12.11,0:00,1.24435,1.24949,1.237,1.2408,66726
2014.12.12,0:00,1.24112,1.2485,1.23842,1.246,64050
2014.12.15,0:00,1.24731,1.24785,1.24144,1.24345,70545
2014.12.16,0:00,1.24351,1.25696,1.24334,1.25102,77613
2014.12.17,0:00,1.25079,1.25154,1.23204,1.23406,73842
2014.12.18,0:00,1.23405,1.23527,1.22656,1.22856,68670
2014.12.19,0:00,1.22849,1.23019,1.222,1.22224,60928
2014.12.22,0:00,1.2223,1.22723,1.22164,1.22285,168586
2014.12.23,0:00,1.22285,1.22454,1.21644,1.21721,154430
2014.12.24,0:00,1.21721,1.22199,1.21693,1.21891,120016
2014.12.26,0:00,1.22085,1.22108,1.21684,1.21773,75586
2014.12.29,0:00,1.21807,1.22209,1.2143,1.215,65934
2014.12.30,0:00,1.215,1.21873,1.21237,1.21546,46274
2014.12.31,0:00,1.21525,1.21695,1.20973,1.21018,31431
2015.01.02,0:00,1.20538,1.2069,1.19997,1.20014,53082
2015.01.05,0:00,1.19454,1.19757,1.18642,1.19317,95141
2015.01.06,0:00,1.19318,1.19682,1.18836,1.18887,91694
2015.01.07,0:00,1.18889,1.18956,1.18014,1.18386,98091
2015.01.08,0:00,1.18386,1.18467,1.17536,1.17899,82605
2015.01.09,0:00,1.17901,1.1845,1.17623,1.18402,91031
2015.01.12,0:00,1.18481,1.18702,1.17856,1.18325,80991
2015.01.13,0:00,1.18324,1.18589,1.17529,1.17718,93072
2015.01.14,0:00,1.17712,1.18451,1.17267,1.17881,101182
2015.01.15,0:00,1.17882,1.17921,1.15673,1.16298,123477
2015.01.16,0:00,1.16305,1.16479,1.14594,1.1565,121343
2015.01.19,0:00,1.15524,1.16381,1.15512,1.1606,49994
2015.01.20,0:00,1.1605,1.16138,1.15397,1.15479,36577
2015.01.21,0:00,1.1548,1.1679,1.15406,1.16087,45778
2015.01.22,0:00,1.16088,1.16485,1.13156,1.13642,56254
2015.01.23,0:00,1.1363,1.13731,1.11145,1.12032,62443
2015.01.26,0:00,1.11492,1.12945,1.1097,1.12373,51017
2015.01.27,0:00,1.12377,1.14221,1.1223,1.13803,65401
2015.01.28,0:00,1.13803,1.13828,1.12757,1.12865,71647
2015.01.29,0:00,1.12867,1.1367,1.12612,1.13185,45808
2015.01.30,0:00,1.13154,1.13628,1.1277,1.12844,44893
2015.02.02,0:00,1.13115,1.13616,1.12918,1.13413,62969
2015.02.03,0:00,1.13399,1.15332,1.13122,1.14781,76897
2015.02.04,0:00,1.14779,1.14842,1.13155,1.13433,68436
2015.02.05,0:00,1.13428,1.14983,1.13035,1.14763,75428
2015.02.06,0:00,1.1476,1.1485,1.1309,1.13102,66082
2015.02.09,0:00,1.12952,1.13586,1.12698,1.13234,65423
2015.02.10,0:00,1.13233,1.13448,1.12726,1.13197,68782
2015.02.11,0:00,1.132,1.13466,1.12794,1.13351,64391
2015.02.12,0:00,1.13348,1.14224,1.13016,1.14022,71174
2015.02.13,0:00,1.1402,1.14421,1.13792,1.13919,60539
2015.02.16,0:00,1.13994,1.14285,1.13191,1.13528,51180
2015.02.17,0:00,1.13533,1.14478,1.13217,1.141,69394
2015.02.18,0:00,1.14097,1.14152,1.13335,1.13962,64941
2015.02.19,0:00,1.1396,1.14496,1.1355,1.13674,59608
2015.02.20,0:00,1.13675,1.14231,1.12788,1.13785,69708
2015.02.23,0:00,1.1394,1.13952,1.12947,1.1334,55171
2015.02.24,0:00,1.13335,1.13577,1.129,1.13397,59023
2015.02.25,0:00,1.13395,1.1388,1.13353,1.13606,56279
2015.02.26,0:00,1.13593,1.13791,1.11834,1.11975,61702
